11614,West Nyack,NY,New York,Rockland,41.0907,-73.9714,1144.8
11615,Shawnee,NY,New York,Niagara,43.1281,-78.8378,140.6
11616,Malverne,NY,New York,Nassau,40.6746,-73.6721,3118
11617,Valley Stream,NY,New York,Nassau,40.6647,-73.7044,4180
11618,Pomona,NY,New York,Rockland,41.1892,-74.0543,521
11619,Perrysburg,NY,New York,Cattaraugus,42.4589,-79.0008,243.5
11620,Marcellus,NY,New York,Onondaga,42.9838,-76.3403,1100
11621,Central Valley,NY,New York,Orange,41.3318,-74.121,974.1
11622,Liverpool,NY,New York,Onondaga,43.1061,-76.2093,1151
11623,Oakdale,NY,New York,Suffolk,40.7373,-73.1345,397
11624,Great Neck Plaza,NY,New York,Nassau,40.7869,-73.726,8661
11625,Verona,NY,New York,Oneida,43.1368,-75.5717,269.6
11626,Greenwood Lake,NY,New York,Orange,41.2212,-74.2892,584
11627,Loon Lake,NY,New York,Franklin,44.5517,-74.0568,2.6
11628,Canisteo,NY,New York,Steuben,42.2703,-77.6056,903
11629,Brushton,NY,New York,Franklin,44.8307,-74.5118,613
11630,Pamelia Center,NY,New York,Jefferson,44.0409,-75.9016,128.6
11631,Alden,NY,New York,Erie,42.8988,-78.4946,365
11632,Hannawa Falls,NY,New York,St. Lawrence,44.6015,-74.9739,158.2
11633,Gates Center,NY,New York,Monroe,43.1534,-77.6908,1292.8
11634,Harrison Grove,NY,New York,Niagara,43.2806,-78.9662,124.9
11635,Brightwaters,NY,New York,Suffolk,40.7193,-73.2642,1223
11636,Laurel,NY,New York,Suffolk,40.9728,-72.556,129.4
11637,Shirley,NY,New York,Suffolk,40.796,-72.8747,703.3
11638,Atlanta,NY,New York,Steuben,42.5542,-77.4725,127.4
11639,New Berlin,NY,New York,Chenango,42.624,-75.3353,363
11640,Antwerp,NY,New York,Jefferson,44.1993,-75.6075,255
11641,Port Kent,NY,New York,Essex,44.5281,-73.4071,269.3
11642,The Glen,NY,New York,Warren,43.584,-73.8629,19.7
11643,South Blooming Grove,NY,New York,Orange,41.3735,-74.179,261
11644,Green Island,NY,New York,Albany,42.7474,-73.6925,1342
11645,East Glenville,NY,New York,Schenectady,42.8614,-73.9206,527.7
11646,Clifton Springs,NY,New York,Ontario,42.9608,-77.1355,526
11647,Montrose,NY,New York,Westchester,41.2455,-73.9377,511.1
11648,Poestenkill,NY,New York,Rensselaer,42.6941,-73.5545,152.2
11649,Hancock,NY,New York,Delaware,41.9527,-75.2837,238
11650,Mattydale,NY,New York,Onondaga,43.0992,-76.1388,1866.5
11651,Corwin,NY,New York,Niagara,43.2526,-78.6934,160.7
11652,Minoa,NY,New York,Onondaga,43.0747,-76.0086,1058
11653,Canton,NY,New York,St. Lawrence,44.6,-75.1703,704
11654,Peconic,NY,New York,Suffolk,41.0382,-72.4608,137.5
11655,Noyack,NY,New York,Suffolk,40.9827,-72.335,329.2
11656,Richburg,NY,New York,Allegany,42.0887,-78.1565,187
11657,Plattsburgh,NY,New York,Clinton,44.6951,-73.4563,1515
11658,Williamson,NY,New York,Wayne,43.2232,-77.1851,370.5
11659,East Patchogue,NY,New York,Suffolk,40.7703,-72.9816,1778.3
11660,Highland Falls,NY,New York,Orange,41.3644,-73.9683,1350
11661,Hannibal,NY,New York,Oswego,43.3194,-76.5778,177
11662,Wellsburg,NY,New York,Chemung,42.0127,-76.7298,372
11663,Colonial Village,NY,New York,Niagara,43.1351,-78.9659,196.1
11664,Garden City South,NY,New York,Nassau,40.7121,-73.6605,4200.1
11665,Freeville,NY,New York,Tompkins,42.5114,-76.3457,188
11666,Goshen,NY,New York,Orange,41.4017,-74.327,623
11667,Margaretville,NY,New York,Delaware,42.1459,-74.6503,317
11668,Old Forge,NY,New York,Herkimer,43.706,-74.9722,280.7
11669,Keuka,NY,New York,Steuben,42.492,-77.1219,93.4
11670,Fort Edward,NY,New York,Washington,43.2688,-73.5825,722
11671,Hampton Manor,NY,New York,Rensselaer,42.6214,-73.7279,1775.6
11672,Groton,NY,New York,Tompkins,42.5875,-76.363,527
11673,Sands Point,NY,New York,Nassau,40.8531,-73.7039,263
11674,Cooperstown,NY,New York,Otsego,42.6996,-74.93,418
11675,Livingston Manor,NY,New York,Sullivan,41.8935,-74.8265,717.9
11676,Lakeview,NY,New York,Nassau,40.6775,-73.6493,2975.4
11677,Napanoch,NY,New York,Ulster,41.7514,-74.3729,451.7
11678,Plandome,NY,New York,Nassau,40.8069,-73.6996,1124
11679,South Valley Stream,NY,New York,Nassau,40.6557,-73.7185,2997.9
11680,Brasher Falls,NY,New York,St. Lawrence,44.8096,-74.7789,485.6
11681,Theresa,NY,New York,Jefferson,44.2155,-75.7968,248
11682,Syracuse,NY,New York,Onondaga,43.0409,-76.1438,2210
11683,Plessis,NY,New York,Jefferson,44.2736,-75.8575,151.4
11684,Windsor,NY,New York,Broome,42.0775,-75.6405,314
11685,North Lynbrook,NY,New York,Nassau,40.6685,-73.6737,3789.5
11686,Port Jervis,NY,New York,Orange,41.3782,-74.6909,1308
11687,Dolgeville,NY,New York,Herkimer,43.1031,-74.7749,455
11688,Corfu,NY,New York,Genesee,42.9611,-78.4026,277
11689,Sodus Point,NY,New York,Wayne,43.2641,-76.9953,229
11690,Hampton Bays,NY,New York,Suffolk,40.8692,-72.5227,896.4
11691,Shoreham,NY,New York,Suffolk,40.957,-72.9072,456
11692,Westmoreland,NY,New York,Oneida,43.115,-75.4027,164
11693,Saint Bonaventure,NY,New York,Cattaraugus,42.0806,-78.475,857.8
11694,Jewettville,NY,New York,Erie,42.7237,-78.6814,186.7
11695,Paul Smiths,NY,New York,Franklin,44.4342,-74.2533,339.9
11696,Duane Lake,NY,New York,Schenectady,42.7526,-74.1089,59.2
11697,Schuyler Lake,NY,New York,Otsego,42.7804,-75.0279,61.4
11698,Fishkill,NY,New York,Dutchess,41.5339,-73.8942,996
11699,Downsville,NY,New York,Delaware,42.0819,-74.998,250.7
11700,Blodgett Mills,NY,New York,Cortland,42.5665,-76.1329,82.2
11701,Marion,NY,New York,Wayne,43.1409,-77.1951,499.3
11702,Cumminsville,NY,New York,Livingston,42.5706,-77.7189,253.2
11703,Williston Park,NY,New York,Nassau,40.7588,-73.6465,4498
11704,Castleton-on-Hudson,NY,New York,Rensselaer,42.5332,-73.7492,792
11705,Oceanside,NY,New York,Nassau,40.6328,-73.6363,3312.3
11706,Yorkshire,NY,New York,Cattaraugus,42.5242,-78.4781,375.1
11707,Sherman,NY,New York,Chautauqua,42.159,-79.5944,313
11708,Sunset Bay,NY,New York,Chautauqua,42.5608,-79.1307,342.5
11709,Hewlett Neck,NY,New York,Nassau,40.6247,-73.6981,962
11710,New Hempstead,NY,New York,Rockland,41.1488,-74.0485,736
11711,Salem,NY,New York,Washington,43.1727,-73.3267,120
11712,Hamilton,NY,New York,Madison,42.8293,-75.5503,647
11713,Eagle Valley,NY,New York,Orange,41.1548,-74.2268,251.5
11714,Jones Point,NY,New York,Rockland,41.2862,-73.956,210.1
11715,Copiague,NY,New York,Suffolk,40.6726,-73.393,3845.4
11716,Port Chester,NY,New York,Westchester,41.0052,-73.668,4891
11717,Stillwater,NY,New York,Saratoga,42.9467,-73.6441,526
11718,Mountain Lodge Park,NY,New York,Orange,41.3862,-74.1389,899.6
11719,South Corning,NY,New York,Steuben,42.1262,-77.0356,698
11720,Balmville,NY,New York,Orange,41.5281,-74.0234,335.7
11721,Houghton,NY,New York,Allegany,42.4277,-78.1615,153.3
11722,Ransomville,NY,New York,Niagara,43.2389,-78.9114,219.9
11723,Herrings,NY,New York,Jefferson,44.0226,-75.6578,144
11724,North White Plains,NY,New York,Westchester,41.0551,-73.7668,1118.4
11725,Wading River,NY,New York,Suffolk,40.9464,-72.823,597.6
11726,Greene,NY,New York,Chenango,42.3297,-75.7694,534
11727,Wurtsboro,NY,New York,Sullivan,41.5761,-74.4856,360
11728,Honeoye,NY,New York,Ontario,42.7902,-77.5147,191.3
11729,Springs,NY,New York,Suffolk,41.0212,-72.1584,774.6
11730,Seneca Falls,NY,New York,Seneca,42.9101,-76.7967,1642.7
11731,Clinton,NY,New York,Oneida,43.0488,-75.3785,1158
11732,Evans Mills,NY,New York,Jefferson,44.087,-75.8078,272
11733,Canandaigua,NY,New York,Ontario,42.8885,-77.2805,871
11734,Bardonia,NY,New York,Rockland,41.1129,-73.9823,1090.2
11735,Miller Place,NY,New York,Suffolk,40.9374,-72.9864,933.6
11736,De Lancey,NY,New York,Delaware,42.2056,-74.9707,114.7
11737,Speculator,NY,New York,Hamilton,43.5943,-74.3822,2
11738,Westvale,NY,New York,Onondaga,43.04,-76.2177,1453.2
11739,Lyons,NY,New York,Wayne,43.0634,-76.9927,1173.7
11740,Winthrop,NY,New York,St. Lawrence,44.8006,-74.8016,324.8
11741,Bellport,NY,New York,Suffolk,40.7546,-72.9424,552
11742,Sylvan Beach,NY,New York,Oneida,43.2061,-75.7234,497
11743,Almond,NY,New York,Allegany,42.3193,-77.7386,301
11744,Andes,NY,New York,Delaware,42.1898,-74.784,99.2
11745,Cherryplain,NY,New York,Rensselaer,42.6292,-73.3582,16.2
11746,Tappan,NY,New York,Rockland,41.0269,-73.952,1201.2
11747,West Sayville,NY,New York,Suffolk,40.7294,-73.105,1245.2
11748,Lockport,NY,New York,Niagara,43.1698,-78.6956,941
11749,Beach Ridge,NY,New York,Niagara,43.0848,-78.8231,143.4
11750,Baldwin,NY,New York,Nassau,40.6635,-73.6104,2930.9
11751,Valhalla,NY,New York,Westchester,41.0775,-73.778,1056
11752,Wyandanch,NY,New York,Suffolk,40.7467,-73.3769,2239.3
11753,Deposit,NY,New York,Broome,42.0634,-75.4224,482
11754,Dexter,NY,New York,Jefferson,44.0112,-76.0425,606
11755,Glasco,NY,New York,Ulster,42.0461,-73.9487,524.9
11756,Blasdell,NY,New York,Erie,42.7965,-78.8324,900
11757,Niverville,NY,New York,Columbia,42.4484,-73.6496,342.9
11758,West Hampton Dunes,NY,New York,Suffolk,40.7776,-72.7137,67
11759,North Bay Shore,NY,New York,Suffolk,40.7601,-73.2618,2440.5
11760,Saratoga Springs,NY,New York,Saratoga,43.0674,-73.7775,381
11761,Lansing,NY,New York,Tompkins,42.4901,-76.4856,304
11762,Lisle,NY,New York,Broome,42.3491,-76.0055,126
11763,Rome,NY,New York,Oneida,43.2259,-75.491,167
11764,Fleischmanns,NY,New York,Delaware,42.1552,-74.5335,191
11765,Clover Bank,NY,New York,Erie,42.7473,-78.8898,750.9
11766,Glenwood Landing,NY,New York,Nassau,40.8295,-73.6379,2026
11767,Penn Yan,NY,New York,Yates,42.661,-77.0536,808
11768,North Patchogue,NY,New York,Suffolk,40.7833,-73.0234,2110.3
11769,Manorville,NY,New York,Suffolk,40.8575,-72.7915,255.6
11770,Mechanicville,NY,New York,Saratoga,42.9037,-73.6894,2342
11771,Shelter Island,NY,New York,Suffolk,41.0585,-72.3143,300.6
11772,Northville,NY,New York,Fulton,43.2239,-74.1702,384
11773,Lyndonville,NY,New York,Orleans,43.3213,-78.3891,300
11774,Cumberland Head,NY,New York,Clinton,44.7171,-73.397,514.3
11775,Fire Island,NY,New York,Suffolk,40.6782,-73.0708,39
11776,Shinnecock Hills,NY,New York,Suffolk,40.8878,-72.4555,187.9
11777,Croton Heights,NY,New York,Westchester,41.2468,-73.7835,205
11778,Farmingville,NY,New York,Suffolk,40.8389,-73.0401,1703
11779,Pine Plains,NY,New York,Dutchess,41.978,-73.6601,672.7
11780,Burt,NY,New York,Niagara,43.3164,-78.7139,81.5
11781,Bergholtz,NY,New York,Niagara,43.1031,-78.9067,307
11782,Great Neck Estates,NY,New York,Nassau,40.7858,-73.7396,1448
11783,Locust Valley,NY,New York,Nassau,40.8782,-73.5884,1312.6
11784,Asharoken,NY,New York,Suffolk,40.938,-73.3815,167
11785,Yaphank,NY,New York,Suffolk,40.8323,-72.9233,110.1
11786,Cheektowaga,NY,New York,Erie,42.9082,-78.7496,99.6
11787,Valley Falls,NY,New York,Rensselaer,42.9006,-73.5627,379
11788,Dover Plains,NY,New York,Dutchess,41.7396,-73.5735,676.1
11789,Vernon,NY,New York,Oneida,43.0794,-75.5387,475
11790,Poquott,NY,New York,Suffolk,40.9529,-73.0903,825
11791,Corning,NY,New York,Steuben,42.147,-77.0561,1353
11792,Bedford Center,NY,New York,Westchester,41.2201,-73.6582,101.6
11793,Akron,NY,New York,Erie,43.0179,-78.4978,547
11794,Cobleskill,NY,New York,Schoharie,42.6787,-74.486,492
11795,Copake Lake,NY,New York,Columbia,42.1416,-73.5903,31.4
11796,Commack,NY,New York,Suffolk,40.8443,-73.2834,1153.2
11797,Avoca,NY,New York,Steuben,42.4096,-77.4222,266
11798,Chadwicks,NY,New York,Oneida,43.0291,-75.271,584.6
11799,Brighton,NY,New York,Monroe,43.1175,-77.5835,822.8
11800,Latham,NY,New York,Albany,42.747,-73.759,699.6
11801,Cove Neck,NY,New York,Nassau,40.884,-73.5002,92
11802,East Randolph,NY,New York,Cattaraugus,42.1692,-78.9521,306.6
11803,Wappingers Falls,NY,New York,Dutchess,41.5986,-73.9178,1916
11804,Baxter Estates,NY,New York,Nassau,40.8338,-73.6949,2240
11805,Clayville,NY,New York,Oneida,42.9747,-75.249,296
11806,Colonie,NY,New York,Albany,42.7199,-73.8333,933
11807,Ellenburg Depot,NY,New York,Clinton,44.9059,-73.801,70.5
11808,Pultneyville,NY,New York,Wayne,43.2734,-77.1824,128.1
11809,Westhampton,NY,New York,Suffolk,40.8326,-72.6616,169.8
11810,Flanders,NY,New York,Suffolk,40.8925,-72.6049,181.4
11811,Airmont,NY,New York,Rockland,41.0994,-74.0989,736
11812,Brewerton,NY,New York,Onondaga,43.2344,-76.1411,918.7
11813,North Syracuse,NY,New York,Onondaga,43.1339,-76.1306,1341
11814,Lyncourt,NY,New York,Onondaga,43.0821,-76.1264,1174.3
11815,Ellenville,NY,New York,Ulster,41.7009,-74.3609,179
11816,Averill Park,NY,New York,Rensselaer,42.6361,-73.553,500.6
11817,Albion,NY,New York,Orleans,43.246,-78.1902,788
11818,Burdett,NY,New York,Schuyler,42.4169,-76.8441,128
11819,Fredonia,NY,New York,Chautauqua,42.4407,-79.3319,791
11820,Cranberry Lake,NY,New York,St. Lawrence,44.2063,-74.8426,54.2
11821,Warrens Corners,NY,New York,Niagara,43.2162,-78.7548,36
11822,West Seneca,NY,New York,Erie,42.8375,-78.7508,1754.2
11823,Pine Valley,NY,New York,Chemung,42.2273,-76.8469,247
11824,Bath,NY,New York,Steuben,42.3363,-77.3179,679
11825,Pelham Manor,NY,New York,Westchester,40.893,-73.8057,1600
11826,Cattaraugus,NY,New York,Cattaraugus,42.33,-78.8671,322
11827,Victory Mills,NY,New York,Saratoga,43.0879,-73.594,540.1
11828,Madrid,NY,New York,St. Lawrence,44.7483,-75.1299,186.4
11829,South Lima,NY,New York,Livingston,42.8575,-77.676,64
11830,North Evans,NY,New York,Erie,42.697,-78.9414,151.7
11831,Piffard,NY,New York,Livingston,42.8319,-77.8584,160.9
11832,East Massapequa,NY,New York,Nassau,40.6746,-73.4358,1930.8
11833,Oyster Bay,NY,New York,Nassau,40.8663,-73.5323,2158.4
11834,Putnam Lake,NY,New York,Putnam,41.4747,-73.5483,970.7
11835,Homer,NY,New York,Cortland,42.6371,-76.1849,630
11836,Oxford,NY,New York,Chenango,42.4412,-75.596,304
11837,Mount Ivy,NY,New York,Rockland,41.1926,-74.0297,1477.7
11838,Viola,NY,New York,Rockland,41.1289,-74.0851,886.6
11839,Centereach,NY,New York,Suffolk,40.8696,-73.0808,1106.5
11840,Chestertown,NY,New York,Warren,43.6461,-73.7946,272.7
11841,Forestville,NY,New York,Chautauqua,42.4684,-79.1756,261
11842,Salisbury,NY,New York,Nassau,40.7454,-73.5605,3024.8
11843,Swormville,NY,New York,Erie,43.0384,-78.6973,221.5
11844,Newfane,NY,New York,Niagara,43.2857,-78.694,386.1
11845,Cato,NY,New York,Cayuga,43.168,-76.5728,202
11846,Lake Katrine,NY,New York,Ulster,41.9863,-73.9895,307.4
11847,Sanborn,NY,New York,Niagara,43.1451,-78.8777,719
11848,Savona,NY,New York,Steuben,42.283,-77.2238,297
11849,Utica,NY,New York,Oneida,43.0961,-75.226,1397
11850,Nassau Shores,NY,New York,Nassau,40.662,-73.4401,2390.9
11851,Fair Haven,NY,New York,Cayuga,43.3263,-76.7044,159
11852,Chaumont,NY,New York,Jefferson,44.0675,-76.1301,234
11853,Arden,NY,New York,Orange,41.2745,-74.1529,35.7
11854,Ticonderoga,NY,New York,Essex,43.8406,-73.424,654.4
11855,Holland,NY,New York,Erie,42.6375,-78.5517,109.3
11856,Mooers,NY,New York,Clinton,44.9638,-73.5878,216.1
11857,Dresden,NY,New York,Yates,42.6835,-76.9573,378
11858,Lakewood,NY,New York,Chautauqua,42.0991,-79.32,561
11859,Thousand Island Park,NY,New York,Jefferson,44.2887,-76.026,44.2
11860,North Sea,NY,New York,Suffolk,40.933,-72.4047,340
11861,Websters Crossing,NY,New York,Livingston,42.6661,-77.6373,133.2
11862,Russell Gardens,NY,New York,Nassau,40.7809,-73.7254,2112
11863,Eldred,NY,New York,Sullivan,41.527,-74.8841,71.2
11864,Interlaken,NY,New York,Seneca,42.6189,-76.7251,787
11865,Lake Grove,NY,New York,Suffolk,40.8586,-73.1168,1458
11866,Center Moriches,NY,New York,Suffolk,40.8015,-72.796,840.4
11867,Clayton,NY,New York,Jefferson,44.237,-76.0826,455
11868,Hopewell Junction,NY,New York,Dutchess,41.5787,-73.8078,273.6
11869,Jordan,NY,New York,Onondaga,43.0671,-76.4728,443
11870,Nanuet,NY,New York,Rockland,41.0957,-74.0156,1688.9
11871,Hoosick Falls,NY,New York,Rensselaer,42.9009,-73.35,826
11872,Cutchogue,NY,New York,Suffolk,41.0167,-72.4872,197.2
11873,Glenville,NY,New York,Westchester,41.0657,-73.8407,434.9
11874,Sound Beach,NY,New York,Suffolk,40.9578,-72.9726,1777.1
11875,Lakeland,NY,New York,Onondaga,43.0909,-76.2426,761.2
11876,South Salem,NY,New York,Westchester,41.2723,-73.5529,197.1
11877,Brookville,NY,New York,Nassau,40.8123,-73.5696,351
11878,Star Lake,NY,New York,St. Lawrence,44.1613,-75.0363,140.2
11879,Leonardsville,NY,New York,Madison,42.8087,-75.2527,177
11880,Laurens,NY,New York,Otsego,42.5313,-75.0888,751
11881,North Hills,NY,New York,Nassau,40.7765,-73.6778,814
11882,Canaseraga,NY,New York,Allegany,42.4618,-77.7773,188
11883,Jefferson Valley,NY,New York,Westchester,41.3381,-73.7907,455.4
11884,West Glens Falls,NY,New York,Warren,43.3019,-73.6873,1072
11885,Nelsonville,NY,New York,Putnam,41.4291,-73.9466,232
11886,Cazenovia,NY,New York,Madison,42.9281,-75.8511,628
11887,Fort Ann,NY,New York,Washington,43.4146,-73.4907,635
11888,Oriskany Falls,NY,New York,Oneida,42.938,-75.4636,531
11889,Woodsville,NY,New York,Livingston,42.579,-77.7338,50.4
11890,Mount Morris,NY,New York,Livingston,42.7237,-77.8753,540
11891,Bayport,NY,New York,Suffolk,40.746,-73.0546,971.8
11892,Nunda,NY,New York,Livingston,42.58,-77.9379,521
11893,North Boston,NY,New York,Erie,42.6773,-78.7797,474.1
11894,Oneida,NY,New York,Madison,43.0769,-75.6621,193
11895,Sinclairville,NY,New York,Chautauqua,42.2653,-79.2591,133
11896,Le Roy,NY,New York,Genesee,42.978,-77.9899,610
11897,Hawthorne,NY,New York,Westchester,41.1035,-73.7968,1517
11898,Orchard Park,NY,New York,Erie,42.7627,-78.7438,909
11899,Suffern,NY,New York,Rockland,41.1138,-74.1421,2057
11900,Phelps,NY,New York,Ontario,42.9581,-77.062,636
11901,Arkport,NY,New York,Steuben,42.3926,-77.6954,453
11902,Mexico,NY,New York,Oswego,43.4652,-76.2326,279
11903,Toddville,NY,New York,Westchester,41.2937,-73.8885,1223.7
11904,Pittsford,NY,New York,Monroe,43.0901,-77.5167,768
11905,East Syracuse,NY,New York,Onondaga,43.0637,-76.0697,709
11906,Raymondville,NY,New York,St. Lawrence,44.8381,-74.978,196.9
11907,Otego,NY,New York,Otsego,42.3928,-75.1801,319
11908,Port Washington North,NY,New York,Nassau,40.8433,-73.7014,2609
11909,Schoharie,NY,New York,Schoharie,42.6664,-74.3137,195
11910,Head of the Harbor,NY,New York,Suffolk,40.8981,-73.1624,203
11911,Munnsville,NY,New York,Madison,42.9765,-75.5866,203
11912,Saint James,NY,New York,Suffolk,40.8761,-73.1521,1680.9
11913,Shrub Oak,NY,New York,Westchester,41.3255,-73.8295,668.1
11914,Crown Heights,NY,New York,Dutchess,41.6416,-73.9287,84.5
11915,Greece,NY,New York,Monroe,43.2095,-77.7027,1185.2
11916,New Rochelle,NY,New York,Westchester,40.9305,-73.7836,2967
11917,Newport,NY,New York,Herkimer,43.1859,-75.0151,450
11918,Broadalbin,NY,New York,Fulton,43.056,-74.1964,372
11919,Old Brookville,NY,New York,Nassau,40.8332,-73.6039,213
11920,Marathon,NY,New York,Cortland,42.4439,-76.035,300
11921,Sag Harbor,NY,New York,Suffolk,40.997,-72.2892,486
11922,Cragsmoor,NY,New York,Ulster,41.6655,-74.3912,77
11923,Byersville,NY,New York,Livingston,42.5839,-77.7915,23.1
11924,Stony Point,NY,New York,Rockland,41.2294,-73.9966,1424.5
11925,Nashville,NY,New York,Niagara,43.0773,-78.8659,493.6
11926,Arlington,NY,New York,Dutchess,41.6958,-73.8989,1587.4
11927,Levittown,NY,New York,Nassau,40.7241,-73.5125,2740.7
11928,Old Westbury,NY,New York,Nassau,40.7866,-73.5975,213
11929,Salisbury Mills,NY,New York,Orange,41.4308,-74.1098,260.8
11930,Montgomery,NY,New York,Orange,41.5216,-74.2388,1255
11931,Newark,NY,New York,Wayne,43.0418,-77.093,638
11932,Afton,NY,New York,Chenango,42.2291,-75.5247,204
11933,Lodi,NY,New York,Seneca,42.6135,-76.8226,205
11934,Sparkill,NY,New York,Rockland,41.0289,-73.9333,1821.3
11935,Pine Hill,NY,New York,Ulster,42.1307,-74.4667,98.4
11936,Warwick,NY,New York,Orange,41.2551,-74.355,1087
11937,Chestnut Ridge,NY,New York,Rockland,41.083,-74.0552,632
11938,Inwood,NY,New York,Nassau,40.6218,-73.7507,3391.2
11939,Waterloo,NY,New York,Seneca,42.9048,-76.8592,898
11940,Addison,NY,New York,Steuben,42.1063,-77.232,347
11941,Accord,NY,New York,Ulster,41.7972,-74.2319,127.8
11942,Candor,NY,New York,Tioga,42.2284,-76.3366,702
11943,Slaterville Springs,NY,New York,Tompkins,42.3956,-76.3505,37.6
11944,Dobbs Ferry,NY,New York,Westchester,41.0127,-73.8698,1763
11945,Delhi,NY,New York,Delaware,42.2786,-74.915,385
11946,Monticello,NY,New York,Sullivan,41.6519,-74.6874,626
11947,East Branch,NY,New York,Delaware,41.9884,-75.1338,120.5
11948,Croghan,NY,New York,Lewis,43.8947,-75.3914,540
11949,Ossining,NY,New York,Westchester,41.1609,-73.8712,3099
11950,North Creek,NY,New York,Warren,43.6935,-73.9844,231.6
11951,Woodmere,NY,New York,Nassau,40.6374,-73.7219,3568.4
11952,Medford,NY,New York,Suffolk,40.822,-72.9859,736.2
11953,Newark Valley,NY,New York,Tioga,42.2229,-76.1867,367
11954,Hamburg,NY,New York,Erie,42.7233,-78.8348,1493
11955,North Rose,NY,New York,Wayne,43.1872,-76.8864,402.6
11956,Avon,NY,New York,Livingston,42.9129,-77.7464,404
11957,Hillside Manor,NY,New York,Nassau,40.7504,-73.6729,2961.3
11958,Lake Mohegan,NY,New York,Westchester,41.3165,-73.8475,812.6
11959,Cohocton,NY,New York,Steuben,42.4999,-77.4999,208
11960,Morrisonville,NY,New York,Clinton,44.6922,-73.5505,606.2
11961,Brier Hill,NY,New York,St. Lawrence,44.5314,-75.6627,33.2
11962,Glen Head,NY,New York,Nassau,40.845,-73.618,1629.2
11963,New York Mills,NY,New York,Oneida,43.1007,-75.2932,1074
11964,Great Bend,NY,New York,Jefferson,44.0197,-75.7077,141.1
11965,Colton,NY,New York,St. Lawrence,44.5593,-74.9433,174.5
11966,South Dayton,NY,New York,Cattaraugus,42.3628,-79.051,227
11967,Twin Lakes Village,NY,New York,Westchester,41.2993,-73.5698,254
11968,Billington Heights,NY,New York,Erie,42.7862,-78.6237,144.6
11969,Pine Bush,NY,New York,Orange,41.6094,-74.2966,385
11970,Middletown,NY,New York,Orange,41.4458,-74.4228,2103
11971,Lindenhurst,NY,New York,Suffolk,40.6858,-73.371,2781
11972,Holcomb,NY,New York,Ontario,42.8991,-77.4244,363
11973,Geneseo,NY,New York,Livingston,42.799,-77.8095,1107
11974,Little Valley,NY,New York,Cattaraugus,42.2494,-78.7988,428
11975,Philmont,NY,New York,Columbia,42.2477,-73.6463,421
11976,Port Dickinson,NY,New York,Broome,42.1363,-75.8936,958
11977,Victor,NY,New York,Ontario,42.982,-77.4097,770
11978,Brookhaven,NY,New York,Suffolk,40.7793,-72.9107,435.8
11979,Lynbrook,NY,New York,Nassau,40.6579,-73.6742,3751
11980,Maybrook,NY,New York,Orange,41.4881,-74.2131,977
11981,Schenectady,NY,New York,Schenectady,42.8025,-73.9276,2322
11982,Mastic,NY,New York,Suffolk,40.8095,-72.8478,1386.1
11983,Port Ewen,NY,New York,Ulster,41.9048,-73.9776,1304.4
11984,Phoenicia,NY,New York,Ulster,42.079,-74.309,268
11985,New Woodstock,NY,New York,Madison,42.8484,-75.8544,264.5
11986,Cairo,NY,New York,Greene,42.3053,-74.0101,162.5
11987,Argyle,NY,New York,Washington,43.2363,-73.4907,357
11988,Buffalo,NY,New York,Erie,42.9016,-78.8487,2456
11989,Newburgh,NY,New York,Orange,41.5037,-74.0205,2862
11990,Rushford,NY,New York,Allegany,42.389,-78.2523,192.7
11991,Weston Mills,NY,New York,Cattaraugus,42.0752,-78.3727,38.3
11992,West Bay Shore,NY,New York,Suffolk,40.7079,-73.2719,1833.4
11993,Hartwick,NY,New York,Otsego,42.6586,-75.0611,192.2
11994,Vails Gate,NY,New York,Orange,41.4588,-74.0534,1950.3
11995,Walden,NY,New York,Orange,41.5603,-74.1879,1318
11996,Roslyn,NY,New York,Nassau,40.7991,-73.6491,1707
11997,Deer Park,NY,New York,Suffolk,40.7623,-73.3219,1630.9
11998,Witherbee,NY,New York,Essex,44.0837,-73.5371,277.5
11999,Tarrytown,NY,New York,Westchester,41.0647,-73.8673,1521
12000,Hagaman,NY,New York,Montgomery,42.9728,-74.1545,332
12001,Flower Hill,NY,New York,Nassau,40.8075,-73.6755,1149
12002,Schuylerville,NY,New York,Saratoga,43.1015,-73.5808,981
12003,Albertson,NY,New York,Nassau,40.7715,-73.6482,3000.8
12004,Fabius,NY,New York,Onondaga,42.8347,-75.9847,335
12005,Branchport,NY,New York,Yates,42.5987,-77.1539,109.4
12006,Frankfort,NY,New York,Herkimer,43.0384,-75.0724,946
12007,Fishers Island,NY,New York,Suffolk,41.2702,-71.9879,22.5
12008,Armor,NY,New York,Erie,42.7406,-78.7989,537.1
12009,Long Lake,NY,New York,Hamilton,43.9555,-74.4466,128.4
12010,Schroon Lake,NY,New York,Essex,43.8345,-73.7647,293.4
12011,Woodbourne,NY,New York,Sullivan,41.7598,-74.594,346.8
12012,Liberty,NY,New York,Sullivan,41.7964,-74.7433,610
12013,Beaver Dam Lake,NY,New York,Orange,41.4441,-74.1178,1020.9
12014,Hyde Park,NY,New York,Dutchess,41.7829,-73.9364,229.7
12015,Queens,NY,New York,Queens,40.7498,-73.7976,8247
12016,Wesley Hills,NY,New York,Rockland,41.1579,-74.0768,681
12017,Petersburg,NY,New York,Rensselaer,42.7495,-73.3401,85.7
12018,Huntington Station,NY,New York,Suffolk,40.8446,-73.405,3971.8
